ID,con_count,condition_tool,condition_unce,trial_number,trial.started,trial.started_EEG,trial.stopped,trial.stopped_EEG,feedback.end,feedback.end_EEG,data_file_name,name_wins_1,name_lose_1,name_wins_2,name_lose_2,name_wins_3,name_lose_3,name_wins_4,name_lose_4,score_deck1,score_deck2,score_deck3,score_deck4,score_ref1,score_ref2,clicked_image,wins,lose,wins_total,lose_total,points_total_condition,points_total,score,wins_deck1,lose_deck1,wins_deck2,lose_deck2,wins_deck3,lose_deck3,wins_deck4,lose_deck4,counter_deck1,counter_deck2,counter_deck3,counter_deck4,wins_mean_deck1,lose_mean_deck1,total_mean_deck1,wins_mean_deck2,lose_mean_deck2,total_mean_deck2,wins_mean_deck3,lose_mean_deck3,total_mean_deck3,wins_mean_deck4,lose_mean_deck4,total_mean_deck4,counter_AIT,choose_deck1,choose_deck2,choose_deck3,choose_deck4,date,response_time,sex,age
IG57,1.0,WAIT,LOWU,1.0,402.4823824999621,385.7907025000233,404.5234883999219,387.8318083999831,406.5368174999021,389.8451374999633,deck_data_2.xlsx,deck_A_wins,deck_A_lose,deck_C_wins,deck_C_lose,deck_D_wins,deck_D_lose,deck_B_wins,deck_B_lose,0.6923076923076923,0.0,0.1538461538461538,1.0,0.6923076923076923,1.0,1.0,78.0,165.0,78.0,0.0,78.0,648.0,0.6923076923076923,78.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,78.0,165.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,B,C,D,2024-05-23_12h05.19.066,2.041105899959802,women,19
IG57,1.0,WAIT,LOWU,2.0,406.5610968999099,389.8694168999711,407.8025948998984,391.1109148999596,409.8145273999544,393.1228474000156,deck_data_2.xlsx,deck_A_wins,deck_A_lose,deck_C_wins,deck_C_lose,deck_D_wins,deck_D_lose,deck_B_wins,deck_B_lose,0.6923076923076923,0.0,0.1538461538461538,1.0,0.6923076923076923,1.0,2.0,48.0,0.0,126.0,0.0,126.0,696.0,0.0,78.0,165.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,78.0,165.0,78.0,48.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,B,C,D,2024-05-23_12h05.19.066,1.2414979999884963,women,19
IG57,1.0,WAIT,LOWU,3.0,409.8415777999908,393.149897800052,410.4502468999708,393.758566900032,412.4641996999271,395.7725196999883,deck_data_2.xlsx,deck_A_wins,deck_A_lose,deck_C_wins,deck_C_lose,deck_D_wins,deck_D_lose,deck_B_wins,deck_B_lose,0.6923076923076923,0.0,0.1538461538461538,1.0,0.6923076923076923,1.0,3.0,58.0,25.0,184.0,0.0,184.0,754.0,0.1538461538461538,78.0,165.0,48.0,0.0,58.0,25.0,0.0,0.0,1.0,1.0,1.0,0.0,78.0,165.0,78.0,48.0,0.0,48.0,58.0,25.0,58.0,0.0,0.0,0.0,0.0,A,B,C,D,2024-05-23_12h05.19.066,0.6086690999800339,women,19
IG57,1.0,WAIT,LOWU,4.0,412.4856041999301,395.7939241999913,413.6793953999877,396.9877154000489,415.7088176999241,399.0171376999853,deck_data_2.xlsx,deck_A_wins,deck_A_lose,deck_C_wins,deck_C_lose,deck_D_wins,deck_D_lose,deck_B_wins,deck_B_lose,0.6923076923076923,0.0,0.1538461538461538,1.0,0.6923076923076923,1.0,4.0,80.0,182.0,264.0,0.0,264.0,834.0,1.0,78.0,165.0,48.0,0.0,58.0,25.0,80.0,182.0,1.0,1.0,1.0,1.0,78.0,165.0,78.0,48.0,0.0,48.0,58.0,25.0,58.0,80.0,182.0,80.0,0.0,A,B,C,D,2024-05-23_12h05.19.066,1.1937912000576034,women,19
IG57,1.0,WAIT,LOWU,5.0,415.7355536998948,399.043873699956,416.22675929998513,399.53507930004633,418.2418315999676,401.5501516000288,deck_data_2.xlsx,deck_A_wins,deck_A_lose,deck_C_wins,deck_C_lose,deck_D_wins,deck_D_lose,deck_B_wins,deck_B_lose,0.6923076923076923,0.0,0.1538461538461538,1.0,0.6923076923076923,1.0,4.0,119.0,218.0,383.0,0.0,383.0,953.0,1.0,78.0,165.0,48.0,0.0,58.0,25.0,199.0,400.0,1.0,1.0,1.0,2.0,78.0,165.0,78.0,48.0,0.0,48.0,58.0,25.0,58.0,99.5,200.0,99.5,0.0,A,B,C,D,2024-05-23_12h05.19.066,0.4912056000903249,women,19
IG57,1.0,WAIT,LOWU,6.0,418.2657534999307,401.5740734999919,418.8738553998992,402.1821753999604,420.8893124999013,404.1976324999625,deck_data_2.xlsx,deck_A_wins,deck_A_lose,deck_C_wins,deck_C_lose,deck_D_wins,deck_D_lose,deck_B_wins,deck_B_lose,0.6923076923076923,0.0,0.1538461538461538,1.0,0.6923076923076923,1.0,4.0,94.0,0.0,477.0,0.0,477.0,1047.0,1.0,78.0,165.0,48.0,0.0,58.0,25.0,293.0,400.0,1.0,1.0,1.0,3.0,78.0,165.0,78.0,48.0,0.0,48.0,58.0,25.0,58.0,97.66666666666669,133.33333333333334,97.66666666666669,1.0,A,B,C,D,2024-05-23_12h05.19.066,0.6081018999684602,women,19
IG57,1.0,WAIT,LOWU,7.0,420.914545699954,404.2228657000152,421.6044857999077,404.9128057999689,423.6202194999205,406.9285394999817,deck_data_2.xlsx,deck_A_wins,deck_A_lose,deck_C_wins,deck_C_lose,deck_D_wins,deck_D_lose,deck_B_wins,deck_B_lose,0.6923076923076923,0.0,0.1538461538461538,1.0,0.6923076923076923,1.0,4.0,127.0,0.0,604.0,0.0,604.0,1174.0,1.0,78.0,165.0,48.0,0.0,58.0,25.0,420.0,400.0,1.0,1.0,1.0,4.0,78.0,165.0,78.0,48.0,0.0,48.0,58.0,25.0,58.0,105.0,100.0,105.0,1.0,A,B,C,,2024-05-23_12h05.19.066,0.6899400999537306,women,19
IG57,1.0,WAIT,LOWU,8.0,423.6465343999444,406.9548544000056,424.5535742999055,407.8618942999667,426.5813923999667,409.8897124000279,deck_data_2.xlsx,deck_A_wins,deck_A_lose,deck_C_wins,deck_C_lose,deck_D_wins,deck_D_lose,deck_B_wins,deck_B_lose,0.6923076923076923,0.0,0.1538461538461538,1.0,0.6923076923076923,1.0,4.0,124.0,271.0,728.0,0.0,728.0,1298.0,1.0,78.0,165.0,48.0,0.0,58.0,25.0,544.0,671.0,1.0,1.0,1.0,5.0,78.0,165.0,78.0,48.0,0.0,48.0,58.0,25.0,58.0,108.8,134.2,108.8,1.0,A,B,C,,2024-05-23_12h05.19.066,0.9070398999610916,women,19
IG57,1.0,WAIT,LOWU,9.0,426.6067345999181,409.9150545999793,427.39868079999,410.7070008000512,429.414137099986,412.7224571000472,deck_data_2.xlsx,deck_A_wins,deck_A_lose,deck_C_wins,deck_C_lose,deck_D_wins,deck_D_lose,deck_B_wins,deck_B_lose,0.6923076923076923,0.0,0.1538461538461538,1.0,0.6923076923076923,1.0,1.0,112.0,108.0,840.0,0.0,840.0,1410.0,0.6923076923076923,190.0,273.0,48.0,0.0,58.0,25.0,544.0,671.0,2.0,1.0,1.0,5.0,95.0,136.5,95.0,48.0,0.0,48.0,58.0,25.0,58.0,108.8,134.2,108.8,1.0,A,B,C,,2024-05-23_12h05.19.066,0.7919462000718909,women,19
IG57,1.0,WAIT,LOWU,10.0,429.4396808999591,412.7480009000203,429.8817278998904,413.1900478999516,431.8949743999401,415.2032944000013,deck_data_2.xlsx,deck_A_wins,deck_A_lose,deck_C_wins,deck_C_lose,deck_D_wins,deck_D_lose,deck_B_wins,deck_B_lose,0.6923076923076923,0.0,0.1538461538461538,1.0,0.6923076923076923,1.0,2.0,50.0,36.0,890.0,0.0,890.0,1460.0,0.0,190.0,273.0,98.0,36.0,58.0,25.0,544.0,671.0,2.0,2.0,1.0,5.0,95.0,136.5,95.0,49.0,18.0,49.0,58.0,25.0,58.0,108.8,134.2,108.8,1.0,A,B,C,,2024-05-23_12h05.19.066,0.4420469999312786,women,19
