ID,con_count,condition_tool,condition_unce,trial_number,trial.started,trial.started_EEG,trial.stopped,trial.stopped_EEG,feedback.end,feedback.end_EEG,data_file_name,name_wins_1,name_lose_1,name_wins_2,name_lose_2,name_wins_3,name_lose_3,name_wins_4,name_lose_4,score_deck1,score_deck2,score_deck3,score_deck4,score_ref1,score_ref2,clicked_image,wins,lose,wins_total,lose_total,points_total_condition,points_total,score,wins_deck1,lose_deck1,wins_deck2,lose_deck2,wins_deck3,lose_deck3,wins_deck4,lose_deck4,counter_deck1,counter_deck2,counter_deck3,counter_deck4,wins_mean_deck1,lose_mean_deck1,total_mean_deck1,wins_mean_deck2,lose_mean_deck2,total_mean_deck2,wins_mean_deck3,lose_mean_deck3,total_mean_deck3,wins_mean_deck4,lose_mean_deck4,total_mean_deck4,counter_AIT,choose_deck1,choose_deck2,choose_deck3,choose_deck4,date,response_time,sex,age
IG23,1.0,NAIT,HIGU,1.0,743.8993765000014,647.9639940999991,747.1601451999995,651.2247627999973,749.1752960000013,653.239913599999,deck_data_3.xlsx,deck_A_wins,deck_A_lose,deck_B_wins,deck_B_lose,deck_D_wins,deck_D_lose,deck_C_wins,deck_C_lose,0.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,2.0,116.0,0.0,116.0,0.0,116.0,941.0,1.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,B,C,D,2023-12-06_16h55.42.237,3.2607686999981524,women,22
IG23,1.0,NAIT,HIGU,2.0,749.187399800001,653.2520173999987,750.8600455000014,654.9246630999992,752.8752806000011,656.9398981999989,deck_data_3.xlsx,deck_A_wins,deck_A_lose,deck_B_wins,deck_B_lose,deck_D_wins,deck_D_lose,deck_C_wins,deck_C_lose,0.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,3.0,51.0,111.0,167.0,111.0,56.0,881.0,0.3333333333333333,0.0,0.0,116.0,0.0,51.0,111.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,116.0,0.0,116.0,51.0,111.0,-60.0,0.0,0.0,0.0,0.0,A,B,C,D,2023-12-06_16h55.42.237,1.6726457000004302,women,22
IG23,1.0,NAIT,HIGU,3.0,752.8864934000012,656.951110999999,754.9269322,658.9915497999978,756.9417801999989,661.0063977999966,deck_data_3.xlsx,deck_A_wins,deck_A_lose,deck_B_wins,deck_B_lose,deck_D_wins,deck_D_lose,deck_C_wins,deck_C_lose,0.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,2.0,126.0,0.0,293.0,111.0,182.0,1007.0,1.0,0.0,0.0,242.0,0.0,51.0,111.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,121.0,0.0,121.0,51.0,111.0,-60.0,0.0,0.0,0.0,0.0,A,B,C,D,2023-12-06_16h55.42.237,2.0404387999988103,women,22
IG23,1.0,NAIT,HIGU,4.0,756.9506145000014,661.0152320999991,758.6266830000022,662.6913006,760.6418501000007,664.7064676999985,deck_data_3.xlsx,deck_A_wins,deck_A_lose,deck_B_wins,deck_B_lose,deck_D_wins,deck_D_lose,deck_C_wins,deck_C_lose,0.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,2.0,120.0,162.0,413.0,273.0,140.0,965.0,1.0,0.0,0.0,362.0,162.0,51.0,111.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,120.66666666666669,54.0,66.66666666666667,51.0,111.0,-60.0,0.0,0.0,0.0,1.0,A,B,C,D,2023-12-06_16h55.42.237,1.676068500000838,women,22
IG23,1.0,NAIT,HIGU,5.0,760.6528564,664.7174739999978,762.2100213000012,666.274638899999,764.2258763999998,668.2904939999976,deck_data_3.xlsx,deck_A_wins,deck_A_lose,deck_B_wins,deck_B_lose,deck_D_wins,deck_D_lose,deck_C_wins,deck_C_lose,0.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,1.0,81.0,0.0,494.0,273.0,221.0,1046.0,0.0,81.0,0.0,362.0,162.0,51.0,111.0,0.0,0.0,1.0,3.0,1.0,0.0,81.0,0.0,81.0,120.66666666666669,54.0,66.66666666666667,51.0,111.0,-60.0,0.0,0.0,0.0,1.0,A,,C,D,2023-12-06_16h55.42.237,1.5571649000012258,women,22
IG23,1.0,NAIT,HIGU,6.0,764.2346212000011,668.2992387999989,765.6267583000008,669.6913758999985,767.6417404999993,671.706358099997,deck_data_3.xlsx,deck_A_wins,deck_A_lose,deck_B_wins,deck_B_lose,deck_D_wins,deck_D_lose,deck_C_wins,deck_C_lose,0.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,1.0,85.0,163.0,579.0,436.0,143.0,968.0,0.0,166.0,163.0,362.0,162.0,51.0,111.0,0.0,0.0,2.0,3.0,1.0,0.0,83.0,81.5,1.5,120.66666666666669,54.0,66.66666666666667,51.0,111.0,-60.0,0.0,0.0,0.0,1.0,A,,C,D,2023-12-06_16h55.42.237,1.3921370999996725,women,22
IG23,1.0,NAIT,HIGU,7.0,767.650590600002,671.7152081999998,769.7102154000022,673.774833,771.7250595000005,675.7896770999982,deck_data_3.xlsx,deck_A_wins,deck_A_lose,deck_B_wins,deck_B_lose,deck_D_wins,deck_D_lose,deck_C_wins,deck_C_lose,0.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,4.0,55.0,0.0,634.0,436.0,198.0,1023.0,0.6666666666666666,166.0,163.0,362.0,162.0,51.0,111.0,55.0,0.0,2.0,3.0,1.0,1.0,83.0,81.5,1.5,120.66666666666669,54.0,66.66666666666667,51.0,111.0,-60.0,55.0,0.0,55.0,1.0,A,,C,D,2023-12-06_16h55.42.237,2.059624800000165,women,22
IG23,1.0,NAIT,HIGU,8.0,771.7339012000011,675.7985187999989,773.2771675000004,677.3417850999981,775.2922479000008,679.3568654999985,deck_data_3.xlsx,deck_A_wins,deck_A_lose,deck_B_wins,deck_B_lose,deck_D_wins,deck_D_lose,deck_C_wins,deck_C_lose,0.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,2.0,87.0,143.0,721.0,579.0,142.0,967.0,1.0,166.0,163.0,449.0,305.0,51.0,111.0,55.0,0.0,2.0,4.0,1.0,1.0,83.0,81.5,1.5,112.25,76.25,36.0,51.0,111.0,-60.0,55.0,0.0,55.0,1.0,A,,C,D,2023-12-06_16h55.42.237,1.5432662999992317,women,22
IG23,1.0,NAIT,HIGU,9.0,775.3011657999996,679.3657833999973,777.8599247999991,681.9245423999969,779.8751267000007,683.9397442999984,deck_data_3.xlsx,deck_A_wins,deck_A_lose,deck_B_wins,deck_B_lose,deck_D_wins,deck_D_lose,deck_C_wins,deck_C_lose,0.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,4.0,35.0,0.0,756.0,579.0,177.0,1002.0,0.6666666666666666,166.0,163.0,449.0,305.0,51.0,111.0,90.0,0.0,2.0,4.0,1.0,2.0,83.0,81.5,1.5,112.25,76.25,36.0,51.0,111.0,-60.0,45.0,0.0,45.0,1.0,A,,C,D,2023-12-06_16h55.42.237,2.5587589999995544,women,22
IG23,1.0,NAIT,HIGU,10.0,779.8840640000017,683.9486815999994,781.1766008000013,685.2412183999991,783.1917985,687.2564160999978,deck_data_3.xlsx,deck_A_wins,deck_A_lose,deck_B_wins,deck_B_lose,deck_D_wins,deck_D_lose,deck_C_wins,deck_C_lose,0.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,4.0,42.0,0.0,798.0,579.0,219.0,1044.0,0.6666666666666666,166.0,163.0,449.0,305.0,51.0,111.0,132.0,0.0,2.0,4.0,1.0,3.0,83.0,81.5,1.5,112.25,76.25,36.0,51.0,111.0,-60.0,44.0,0.0,44.0,2.0,A,,C,D,2023-12-06_16h55.42.237,1.2925367999996524,women,22
IG23,1.0,NAIT,HIGU,11.0,783.2010688000009,687.2656863999987,784.9599869000012,689.024604499999,786.9750176999987,691.0396352999965,deck_data_3.xlsx,deck_A_wins,deck_A_lose,deck_B_wins,deck_B_lose,deck_D_wins,deck_D_lose,deck_C_wins,deck_C_lose,0.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,4.0,32.0,47.0,830.0,626.0,204.0,1029.0,0.6666666666666666,166.0,163.0,449.0,305.0,51.0,111.0,164.0,47.0,2.0,4.0,1.0,4.0,83.0,81.5,1.5,112.25,76.25,36.0,51.0,111.0,-60.0,41.0,11.75,29.25,2.0,A,,C,,2023-12-06_16h55.42.237,1.758918100000301,women,22
IG23,1.0,NAIT,HIGU,12.0,786.9837602000007,691.0483777999984,788.109956799999,692.1745743999968,790.1256562000017,694.1902737999994,deck_data_3.xlsx,deck_A_wins,deck_A_lose,deck_B_wins,deck_B_lose,deck_D_wins,deck_D_lose,deck_C_wins,deck_C_lose,0.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,1.0,80.0,194.0,910.0,820.0,90.0,915.0,0.0,246.0,357.0,449.0,305.0,51.0,111.0,164.0,47.0,3.0,4.0,1.0,4.0,82.0,119.0,-37.0,112.25,76.25,36.0,51.0,111.0,-60.0,41.0,11.75,29.25,3.0,A,,C,,2023-12-06_16h55.42.237,1.126196599998366,women,22
IG23,1.0,NAIT,HIGU,13.0,790.1345352999997,694.1991528999974,791.8431836000018,695.9078011999995,793.8582324999988,697.9228500999966,deck_data_3.xlsx,deck_A_wins,deck_A_lose,deck_B_wins,deck_B_lose,deck_D_wins,deck_D_lose,deck_C_wins,deck_C_lose,0.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,3.0,56.0,50.0,966.0,870.0,96.0,921.0,0.3333333333333333,246.0,357.0,449.0,305.0,107.0,161.0,164.0,47.0,3.0,4.0,2.0,4.0,82.0,119.0,-37.0,112.25,76.25,36.0,53.5,80.5,-27.0,41.0,11.75,29.25,3.0,,,C,,2023-12-06_16h55.42.237,1.7086483000020962,women,22
