ID,con_count,condition_tool,condition_unce,trial_number,trial.started,trial.started_EEG,trial.stopped,trial.stopped_EEG,feedback.end,feedback.end_EEG,data_file_name,name_wins_1,name_lose_1,name_wins_2,name_lose_2,name_wins_3,name_lose_3,name_wins_4,name_lose_4,score_deck1,score_deck2,score_deck3,score_deck4,score_ref1,score_ref2,clicked_image,wins,lose,wins_total,lose_total,points_total_condition,points_total,score,wins_deck1,lose_deck1,wins_deck2,lose_deck2,wins_deck3,lose_deck3,wins_deck4,lose_deck4,counter_deck1,counter_deck2,counter_deck3,counter_deck4,wins_mean_deck1,lose_mean_deck1,total_mean_deck1,wins_mean_deck2,lose_mean_deck2,total_mean_deck2,wins_mean_deck3,lose_mean_deck3,total_mean_deck3,wins_mean_deck4,lose_mean_deck4,total_mean_deck4,counter_AIT,choose_deck1,choose_deck2,choose_deck3,choose_deck4,date,response_time,sex,age
IG22,1.0,WAIT,LOWU,1.0,864.3992378000003,730.9165665000032,871.6264229999979,738.1437517000008,873.6413680999976,740.1586968000006,deck_data_3.xlsx,deck_D_wins,deck_D_lose,deck_B_wins,deck_B_lose,deck_C_wins,deck_C_lose,deck_A_wins,deck_A_lose,0.1538461538461538,1.0,0.0,0.6923076923076923,0.6923076923076923,1.0,3.0,34.0,0.0,34.0,0.0,34.0,904.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,34.0,0.0,0.0,0.0,0.0,A,B,C,D,2023-12-06_15h38.55.012,7.227185199997621,women,22
IG22,1.0,WAIT,LOWU,2.0,873.6531292,740.1704579000029,876.0099448000001,742.527273500003,878.0246082999984,744.5419370000013,deck_data_3.xlsx,deck_D_wins,deck_D_lose,deck_B_wins,deck_B_lose,deck_C_wins,deck_C_lose,deck_A_wins,deck_A_lose,0.1538461538461538,1.0,0.0,0.6923076923076923,0.6923076923076923,1.0,2.0,122.0,0.0,156.0,0.0,156.0,1026.0,1.0,0.0,0.0,122.0,0.0,34.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,122.0,0.0,122.0,34.0,0.0,34.0,0.0,0.0,0.0,0.0,A,B,C,D,2023-12-06_15h38.55.012,2.356815600000118,women,22
IG22,1.0,WAIT,LOWU,3.0,878.0344469999982,744.5517757000011,882.0597261000003,748.5770548000032,884.0747021999996,750.5920309000026,deck_data_3.xlsx,deck_D_wins,deck_D_lose,deck_B_wins,deck_B_lose,deck_C_wins,deck_C_lose,deck_A_wins,deck_A_lose,0.1538461538461538,1.0,0.0,0.6923076923076923,0.6923076923076923,1.0,3.0,55.0,0.0,211.0,0.0,211.0,1081.0,0.0,0.0,0.0,122.0,0.0,89.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,122.0,0.0,122.0,44.5,0.0,44.5,0.0,0.0,0.0,0.0,A,B,C,D,2023-12-06_15h38.55.012,4.025279100002081,women,22
IG22,1.0,WAIT,LOWU,4.0,884.0835486999968,750.6008773999997,888.3761876999997,754.8935164000027,890.3914224999971,756.9087512000001,deck_data_3.xlsx,deck_D_wins,deck_D_lose,deck_B_wins,deck_B_lose,deck_C_wins,deck_C_lose,deck_A_wins,deck_A_lose,0.1538461538461538,1.0,0.0,0.6923076923076923,0.6923076923076923,1.0,4.0,94.0,147.0,305.0,0.0,305.0,1175.0,0.6923076923076923,0.0,0.0,122.0,0.0,89.0,0.0,94.0,147.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,122.0,0.0,122.0,44.5,0.0,44.5,94.0,147.0,94.0,0.0,A,B,C,D,2023-12-06_15h38.55.012,4.292639000002964,women,22
IG22,1.0,WAIT,LOWU,5.0,890.4007423000003,756.9180710000032,896.0928365999971,762.6101653000001,898.1080103999993,764.6253391000023,deck_data_3.xlsx,deck_D_wins,deck_D_lose,deck_B_wins,deck_B_lose,deck_C_wins,deck_C_lose,deck_A_wins,deck_A_lose,0.1538461538461538,1.0,0.0,0.6923076923076923,0.6923076923076923,1.0,1.0,70.0,53.0,375.0,0.0,375.0,1245.0,0.1538461538461538,70.0,53.0,122.0,0.0,89.0,0.0,94.0,147.0,1.0,1.0,2.0,1.0,70.0,53.0,70.0,122.0,0.0,122.0,44.5,0.0,44.5,94.0,147.0,94.0,0.0,A,B,C,D,2023-12-06_15h38.55.012,5.692094299996825,women,22
IG22,1.0,WAIT,LOWU,6.0,898.1180445999998,764.6353733000028,909.3598151999976,775.8771439000006,911.3745873999978,777.8919161000008,deck_data_3.xlsx,deck_D_wins,deck_D_lose,deck_B_wins,deck_B_lose,deck_C_wins,deck_C_lose,deck_A_wins,deck_A_lose,0.1538461538461538,1.0,0.0,0.6923076923076923,0.6923076923076923,1.0,4.0,90.0,217.0,465.0,0.0,465.0,1335.0,0.6923076923076923,70.0,53.0,122.0,0.0,89.0,0.0,184.0,364.0,1.0,1.0,2.0,2.0,70.0,53.0,70.0,122.0,0.0,122.0,44.5,0.0,44.5,92.0,182.0,92.0,0.0,A,B,C,D,2023-12-06_15h38.55.012,11.241770599997722,women,22
IG22,1.0,WAIT,LOWU,7.0,911.3844041999982,777.9017329000012,914.0429675999984,780.5602963000015,916.0579300999998,782.5752588000028,deck_data_3.xlsx,deck_D_wins,deck_D_lose,deck_B_wins,deck_B_lose,deck_C_wins,deck_C_lose,deck_A_wins,deck_A_lose,0.1538461538461538,1.0,0.0,0.6923076923076923,0.6923076923076923,1.0,3.0,41.0,0.0,506.0,0.0,506.0,1376.0,0.0,70.0,53.0,122.0,0.0,130.0,0.0,184.0,364.0,1.0,1.0,3.0,2.0,70.0,53.0,70.0,122.0,0.0,122.0,43.333333333333336,0.0,43.333333333333336,92.0,182.0,92.0,1.0,A,B,C,D,2023-12-06_15h38.55.012,2.658563400000162,women,22
IG22,1.0,WAIT,LOWU,8.0,916.0682663999978,782.5855951000008,918.2427922999996,784.7601210000025,920.258670299998,786.7759990000011,deck_data_3.xlsx,deck_D_wins,deck_D_lose,deck_B_wins,deck_B_lose,deck_C_wins,deck_C_lose,deck_A_wins,deck_A_lose,0.1538461538461538,1.0,0.0,0.6923076923076923,0.6923076923076923,1.0,1.0,49.0,62.0,555.0,0.0,555.0,1425.0,0.1538461538461538,119.0,115.0,122.0,0.0,130.0,0.0,184.0,364.0,2.0,1.0,3.0,2.0,59.5,57.5,59.5,122.0,0.0,122.0,43.333333333333336,0.0,43.333333333333336,92.0,182.0,92.0,1.0,A,B,,D,2023-12-06_15h38.55.012,2.174525900001754,women,22
IG22,1.0,WAIT,LOWU,9.0,920.2755859999996,786.7929147000027,924.0264260999976,790.5437548000007,926.041266199998,792.558594900001,deck_data_3.xlsx,deck_D_wins,deck_D_lose,deck_B_wins,deck_B_lose,deck_C_wins,deck_C_lose,deck_A_wins,deck_A_lose,0.1538461538461538,1.0,0.0,0.6923076923076923,0.6923076923076923,1.0,2.0,120.0,0.0,675.0,0.0,675.0,1545.0,1.0,119.0,115.0,242.0,0.0,130.0,0.0,184.0,364.0,2.0,2.0,3.0,2.0,59.5,57.5,59.5,121.0,0.0,121.0,43.333333333333336,0.0,43.333333333333336,92.0,182.0,92.0,1.0,A,B,,D,2023-12-06_15h38.55.012,3.7508400999979594,women,22
IG22,1.0,WAIT,LOWU,10.0,926.0511746999982,792.5685034000012,934.0760085999972,800.5933373000003,936.0911291999982,802.6084579000012,deck_data_3.xlsx,deck_D_wins,deck_D_lose,deck_B_wins,deck_B_lose,deck_C_wins,deck_C_lose,deck_A_wins,deck_A_lose,0.1538461538461538,1.0,0.0,0.6923076923076923,0.6923076923076923,1.0,2.0,117.0,162.0,792.0,0.0,792.0,1662.0,1.0,119.0,115.0,359.0,162.0,130.0,0.0,184.0,364.0,2.0,3.0,3.0,2.0,59.5,57.5,59.5,119.66666666666669,54.0,119.66666666666669,43.333333333333336,0.0,43.333333333333336,92.0,182.0,92.0,2.0,A,B,,D,2023-12-06_15h38.55.012,8.024833899998953,women,22
