ID,con_count,condition_tool,condition_unce,trial_number,trial.started,trial.started_EEG,trial.stopped,trial.stopped_EEG,feedback.end,feedback.end_EEG,data_file_name,name_wins_1,name_lose_1,name_wins_2,name_lose_2,name_wins_3,name_lose_3,name_wins_4,name_lose_4,score_deck1,score_deck2,score_deck3,score_deck4,score_ref1,score_ref2,clicked_image,wins,lose,wins_total,lose_total,points_total_condition,points_total,score,wins_deck1,lose_deck1,wins_deck2,lose_deck2,wins_deck3,lose_deck3,wins_deck4,lose_deck4,counter_deck1,counter_deck2,counter_deck3,counter_deck4,wins_mean_deck1,lose_mean_deck1,total_mean_deck1,wins_mean_deck2,lose_mean_deck2,total_mean_deck2,wins_mean_deck3,lose_mean_deck3,total_mean_deck3,wins_mean_deck4,lose_mean_deck4,total_mean_deck4,counter_AIT,choose_deck1,choose_deck2,choose_deck3,choose_deck4,date,response_time,sex,age
IG34,1.0,WAIT,HIGU,1.0,650.3907528000418,504.4470425998971,657.4398998999968,511.4961896998521,659.4534992000554,513.5097889999106,deck_data_3.xlsx,deck_B_wins,deck_B_lose,deck_C_wins,deck_C_lose,deck_A_wins,deck_A_lose,deck_D_wins,deck_D_lose,1.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,1.0,3.0,78.0,181.0,78.0,181.0,-103.0,567.0,0.0,0.0,0.0,0.0,0.0,78.0,181.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,181.0,-103.0,0.0,0.0,0.0,0.0,A,B,C,D,2024-05-06_17h26.41.814,7.049147099955007,men,24
IG34,1.0,WAIT,HIGU,2.0,659.4713139000814,513.5276036999367,663.017775000073,517.0740647999282,665.0313028001692,519.0875926000244,deck_data_3.xlsx,deck_B_wins,deck_B_lose,deck_C_wins,deck_C_lose,deck_A_wins,deck_A_lose,deck_D_wins,deck_D_lose,1.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,1.0,2.0,42.0,0.0,120.0,181.0,-61.0,609.0,0.6666666666666666,0.0,0.0,42.0,0.0,78.0,181.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,42.0,0.0,42.0,78.0,181.0,-103.0,0.0,0.0,0.0,0.0,A,B,C,D,2024-05-06_17h26.41.814,3.546461099991575,men,24
IG34,1.0,WAIT,HIGU,3.0,665.0470383001957,519.1033281000509,667.7463408000767,521.802630599932,669.7598811001517,523.8161709000069,deck_data_3.xlsx,deck_B_wins,deck_B_lose,deck_C_wins,deck_C_lose,deck_A_wins,deck_A_lose,deck_D_wins,deck_D_lose,1.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,1.0,1.0,114.0,0.0,234.0,181.0,53.0,723.0,1.0,114.0,0.0,42.0,0.0,78.0,181.0,0.0,0.0,1.0,1.0,1.0,0.0,114.0,0.0,114.0,42.0,0.0,42.0,78.0,181.0,-103.0,0.0,0.0,0.0,0.0,A,B,C,D,2024-05-06_17h26.41.814,2.6993024998810142,men,24
IG34,1.0,WAIT,HIGU,4.0,669.7757100001909,523.8319998000461,671.8260092001874,525.8822990000426,673.8391824001446,527.8954721999999,deck_data_3.xlsx,deck_B_wins,deck_B_lose,deck_C_wins,deck_C_lose,deck_A_wins,deck_A_lose,deck_D_wins,deck_D_lose,1.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,1.0,4.0,70.0,58.0,304.0,239.0,65.0,735.0,0.3333333333333333,114.0,0.0,42.0,0.0,78.0,181.0,70.0,58.0,1.0,1.0,1.0,1.0,114.0,0.0,114.0,42.0,0.0,42.0,78.0,181.0,-103.0,70.0,58.0,12.0,0.0,A,B,C,D,2024-05-06_17h26.41.814,2.050299199996516,men,24
IG34,1.0,WAIT,HIGU,5.0,673.8548399000429,527.9111296998981,679.6696538000833,533.7259435999385,681.6815725001507,535.7378623000059,deck_data_3.xlsx,deck_B_wins,deck_B_lose,deck_C_wins,deck_C_lose,deck_A_wins,deck_A_lose,deck_D_wins,deck_D_lose,1.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,1.0,1.0,93.0,0.0,397.0,239.0,158.0,828.0,1.0,207.0,0.0,42.0,0.0,78.0,181.0,70.0,58.0,2.0,1.0,1.0,1.0,103.5,0.0,103.5,42.0,0.0,42.0,78.0,181.0,-103.0,70.0,58.0,12.0,0.0,A,B,C,D,2024-05-06_17h26.41.814,5.814813900040463,men,24
IG34,1.0,WAIT,HIGU,6.0,681.6969238000456,535.7532135999008,685.7619261001237,539.8182158999789,687.7754782000557,541.8317679999109,deck_data_3.xlsx,deck_B_wins,deck_B_lose,deck_C_wins,deck_C_lose,deck_A_wins,deck_A_lose,deck_D_wins,deck_D_lose,1.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,1.0,2.0,38.0,39.0,435.0,278.0,157.0,827.0,0.6666666666666666,207.0,0.0,80.0,39.0,78.0,181.0,70.0,58.0,2.0,2.0,1.0,1.0,103.5,0.0,103.5,40.0,19.5,20.5,78.0,181.0,-103.0,70.0,58.0,12.0,0.0,A,B,C,D,2024-05-06_17h26.41.814,4.065002300078049,men,24
IG34,1.0,WAIT,HIGU,7.0,687.7912718001753,541.8475616000305,689.7246330999769,543.7809228998321,691.7381359999999,545.7944257998552,deck_data_3.xlsx,deck_B_wins,deck_B_lose,deck_C_wins,deck_C_lose,deck_A_wins,deck_A_lose,deck_D_wins,deck_D_lose,1.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,1.0,1.0,114.0,106.0,549.0,384.0,165.0,835.0,1.0,321.0,106.0,80.0,39.0,78.0,181.0,70.0,58.0,3.0,2.0,1.0,1.0,107.0,35.333333333333336,71.66666666666666,40.0,19.5,20.5,78.0,181.0,-103.0,70.0,58.0,12.0,1.0,A,B,C,D,2024-05-06_17h26.41.814,1.9333612998016176,men,24
IG34,1.0,WAIT,HIGU,8.0,691.7540457001887,545.810335500044,704.4432989000343,558.4995886998895,706.4569353000261,560.5132250998813,deck_data_3.xlsx,deck_B_wins,deck_B_lose,deck_C_wins,deck_C_lose,deck_A_wins,deck_A_lose,deck_D_wins,deck_D_lose,1.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,1.0,4.0,49.0,63.0,598.0,447.0,151.0,821.0,0.3333333333333333,321.0,106.0,80.0,39.0,78.0,181.0,119.0,121.0,3.0,2.0,1.0,2.0,107.0,35.333333333333336,71.66666666666666,40.0,19.5,20.5,78.0,181.0,-103.0,59.5,60.5,-1.0,1.0,,B,C,D,2024-05-06_17h26.41.814,12.689253199845552,men,24
IG34,1.0,WAIT,HIGU,9.0,706.4724181999918,560.528707999847,710.8231335000601,564.8794232999153,712.8339119001757,566.890201700031,deck_data_3.xlsx,deck_B_wins,deck_B_lose,deck_C_wins,deck_C_lose,deck_A_wins,deck_A_lose,deck_D_wins,deck_D_lose,1.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,1.0,3.0,74.0,0.0,672.0,447.0,225.0,895.0,0.0,321.0,106.0,80.0,39.0,152.0,181.0,119.0,121.0,3.0,2.0,2.0,2.0,107.0,35.333333333333336,71.66666666666666,40.0,19.5,20.5,76.0,90.5,-14.5,59.5,60.5,-1.0,1.0,,B,C,D,2024-05-06_17h26.41.814,4.350715300068259,men,24
IG34,1.0,WAIT,HIGU,10.0,712.8496789999772,566.9059687998324,719.0471809001174,573.1034706999726,721.0594801001716,575.1157699000269,deck_data_3.xlsx,deck_B_wins,deck_B_lose,deck_C_wins,deck_C_lose,deck_A_wins,deck_A_lose,deck_D_wins,deck_D_lose,1.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,1.0,2.0,35.0,0.0,707.0,447.0,260.0,930.0,0.6666666666666666,321.0,106.0,115.0,39.0,152.0,181.0,119.0,121.0,3.0,3.0,2.0,2.0,107.0,35.333333333333336,71.66666666666666,38.333333333333336,13.0,25.333333333333336,76.0,90.5,-14.5,59.5,60.5,-1.0,2.0,,B,C,D,2024-05-06_17h26.41.814,6.197501900140196,men,24
